text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @Ron_Christie: ⁦@dscc⁩ This is getting tiresome. Every President has their “hand-picked attorney general.”  Did not ⁦@EricHolder⁩ refer…,FALSE,0,NA,2019-05-06T22:37:03Z,FALSE,NA,1125529939682516993,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ACSpollen,2,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:37:00Z,FALSE,NA,1125529927917477890,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thereal_hair,2408,TRUE,FALSE,NA,NA
"RT @mayawiley: Pleasure to join @TheBeatWithAri. When you have a Bully-in-Chief, standing down his squad with #Contempt is understandable.…",FALSE,0,NA,2019-05-06T22:36:51Z,FALSE,NA,1125529890072276993,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RickiMayhall,45,TRUE,FALSE,NA,NA
@RepDeSaulnier We all need to hear from Mueller #MuellerReport,FALSE,0,RepDeSaulnier,2019-05-06T22:36:44Z,FALSE,1125487522472185856,1125529857897590785,2968007206,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",katyofoz,0,FALSE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:36:41Z,FALSE,NA,1125529845448966144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Masoninblue,2408,TRUE,FALSE,NA,NA
"RT @mayawiley: Pleasure to join @TheBeatWithAri. When you have a Bully-in-Chief, standing down his squad with #Contempt is understandable.…",FALSE,0,NA,2019-05-06T22:36:31Z,FALSE,NA,1125529806378901504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mike57buck,45,TRUE,FALSE,NA,NA
RT @PiratePartyINT: #MuellerReport obviously doesn't understand how govts hack back. How NSA had to hack DNC before GRU did since DNC refus…,FALSE,0,NA,2019-05-06T22:36:30Z,FALSE,NA,1125529801362694145,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",gana97311,381,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:36:30Z,FALSE,NA,1125529801178079233,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",n05whls,2408,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: Most Americans haven’t read the #MuellerReport and don’t understand how DAMNING its findings are.

That’s why @realDonal…",FALSE,0,NA,2019-05-06T22:36:30Z,FALSE,NA,1125529800561524736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",parbuthnot68,193,TRUE,FALSE,NA,NA
#Congress has all it needs in #MuellerReport. If they want more they should specifically cite the passages they wan… https://t.co/ntYVzNZz9o,FALSE,2,NA,2019-05-06T22:36:25Z,TRUE,NA,1125529779522953217,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",michaelgiuseppe,0,FALSE,FALSE,NA,NA
"RT @mayawiley: Pleasure to join @TheBeatWithAri. When you have a Bully-in-Chief, standing down his squad with #Contempt is understandable.…",FALSE,0,NA,2019-05-06T22:36:22Z,FALSE,NA,1125529766671659011,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RoseMB57,45,TRUE,FALSE,NA,NA
"RT @mayawiley: Pleasure to join @TheBeatWithAri. When you have a Bully-in-Chief, standing down his squad with #Contempt is understandable.…",FALSE,0,NA,2019-05-06T22:36:19Z,FALSE,NA,1125529755128741888,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mampdx,45,TRUE,FALSE,NA,NA
LOL @CBSEveningNews spends more time of #MichaelCohen than #Iran. Telling. Still slagging he was mentioned 800X in… https://t.co/mQWB2OyHoR,FALSE,0,NA,2019-05-06T22:36:14Z,TRUE,NA,1125529734383902722,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BudWitzke,0,FALSE,FALSE,NA,NA
"@RepMarkMeadows Bill Barr lied. Mueller said Bill Barr lied. And not just democrats, but all citizens interested in… https://t.co/q9YFgC9YQv",FALSE,0,RepMarkMeadows,2019-05-06T22:36:13Z,TRUE,1125118592473870336,1125529729883430913,963480595,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zmartypantz,0,FALSE,FALSE,NA,NA
"RT @OklaIndepedent: @DonaldJTrumpJr A majority of the nation finds Donald Trump Jr. Deeply troubling. 

#Trump #TrumpLies #MAGA #MAGAts #Cu…",FALSE,0,NA,2019-05-06T22:36:06Z,FALSE,NA,1125529700602920961,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NormaJe60802840,2,TRUE,FALSE,NA,NA
"5 hours ago it was 370 federal prosecutors. Now it's 480 prosecutors, both Republicans and Democrats.

Yet, people… https://t.co/iu17ugEPCZ",FALSE,3,NA,2019-05-06T22:35:11Z,TRUE,NA,1125529470872559616,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AuthorJennSadai,1,FALSE,FALSE,NA,NA
RT @jennifernvictor: This is incredible. Vol. II of #MuellerReport uses the procedure and logic of the scientific method to draw conclusion…,FALSE,0,NA,2019-05-06T22:35:03Z,FALSE,NA,1125529436357627909,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnalyzeGuru,105,TRUE,FALSE,NA,NA
Worth a read. Shorter than the #MuellerReport but gives the highlights of volume 2. STATEMENT BY FORMER FEDERAL PRO… https://t.co/KFFow2rYje,FALSE,0,NA,2019-05-06T22:34:52Z,TRUE,NA,1125529391013027845,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",protect1stAmdmt,0,FALSE,FALSE,NA,NA
RT @pmeilhan: The #MuellerReport is America's best-selling book but most people haven't read a word of it yet. Is #Trump's spin winning? @b…,FALSE,0,NA,2019-05-06T22:34:47Z,FALSE,NA,1125529370066599936,NA,"<a href=""https://tweepi.com/"" rel=""nofollow"">Tweepi</a>",RuedaSeoane,19,TRUE,FALSE,NA,NA
"RT @AnonyMissBadger: ""If democrats do not #impeach Donald Trump for the crimes detailed in the #MuellerReport, democrats would be telling a…",FALSE,0,NA,2019-05-06T22:34:30Z,FALSE,NA,1125529298251780096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mahem2019,9,TRUE,FALSE,NA,NA
RT @TheLoyalO: The House Judiciary Committee likely will hold Barr in contempt of Congress for failing to turn over the full #MuellerReport…,FALSE,0,NA,2019-05-06T22:34:21Z,FALSE,NA,1125529259458613248,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlexanderKaty,312,TRUE,FALSE,NA,NA
"@DonaldJTrumpJr A majority of the nation finds Donald Trump Jr. Deeply troubling. 

#Trump #TrumpLies #MAGA #MAGAts… https://t.co/zA4qI7YIwO",FALSE,1,DonaldJTrumpJr,2019-05-06T22:34:14Z,TRUE,1125520862000627714,1125529230341738501,39344374,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OklaIndepedent,2,FALSE,FALSE,NA,NA
RT @TheLoyalO: The House Judiciary Committee likely will hold Barr in contempt of Congress for failing to turn over the full #MuellerReport…,FALSE,0,NA,2019-05-06T22:34:12Z,FALSE,NA,1125529220397060102,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",parkmores120,312,TRUE,FALSE,NA,NA
"RT @jpuopolo: Do you think #MuellerTestimony will help or hurt @realDonaldTrump?

#TrumpsScaredOfMueller 
#Mueller 
#MuellerReport",FALSE,0,NA,2019-05-06T22:34:09Z,FALSE,NA,1125529208858533891,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MarkWVa,49,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:34:08Z,FALSE,NA,1125529205540892674,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BurnetO2,2408,TRUE,FALSE,NA,NA
"So much for being the most ""transparent"" #president...

#trump administration refuses to turn over Trump's… https://t.co/v1LSE0i9qp",FALSE,0,NA,2019-05-06T22:34:07Z,TRUE,NA,1125529200235040768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",happyfree2020,0,FALSE,FALSE,NA,NA
"@TheDemCoalition Yes, being dragged away in handcuffs has a a way of you not going away quietly 🤭🤭😄😄🤣🤣… https://t.co/iIhngub2Df",FALSE,0,TheDemCoalition,2019-05-06T22:34:02Z,TRUE,1125337058518736896,1125529181272641537,713839291210792960,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fafaflunkie,0,FALSE,FALSE,NA,NA
"RT @LFraserAC: MORE LIES: ""Mueller's team is participating in the redaction process"" according to #Barr in  @TheAtlantic at the end of Marc…",FALSE,0,NA,2019-05-06T22:33:59Z,FALSE,NA,1125529167502684162,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",drew_xray,1,TRUE,FALSE,NA,NA
"Pleasure to join @TheBeatWithAri. When you have a Bully-in-Chief, standing down his squad with #Contempt is underst… https://t.co/b6nR7D5TXm",FALSE,214,NA,2019-05-06T22:33:51Z,TRUE,NA,1125529133189083138,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mayawiley,45,FALSE,FALSE,NA,NA
"IT'S THE MEN, STUPID. What is ALREADY escalating—BADLY, OBVIOUSLY, and QUICKLY—is NORMAL male #binary #CMCP ""collec… https://t.co/uS1hdptNmZ",FALSE,0,NA,2019-05-06T22:33:46Z,TRUE,NA,1125529111785558017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lensjockey,0,FALSE,FALSE,NA,NA
"RT @GayRepublicSwag: Dear Democrats, Stop blaming Attorney General Bill Barr because you don't like the contents of the #MuellerReport. He…",FALSE,0,NA,2019-05-06T22:33:43Z,FALSE,NA,1125529098888126466,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3gfuture,91,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:33:42Z,FALSE,NA,1125529095356522496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DZ4771,2408,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:33:32Z,FALSE,NA,1125529053602013190,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FlowersP12,2408,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:33:14Z,FALSE,NA,1125528978620596225,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1ll_be_that,2408,TRUE,FALSE,NA,NA
"“There are multiple instances in which Mueller makes quite clear that the president’s conduct, in his opinion, meet… https://t.co/UMPkziKiV9",FALSE,0,NA,2019-05-06T22:32:40Z,TRUE,NA,1125528837205266432,NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",cnntoday,1,FALSE,FALSE,NA,NA
RT @simonschusterUK: This edition of the long-awaited report on the investigation into Russian interference in the 2016 presidential electi…,FALSE,0,NA,2019-05-06T22:32:38Z,FALSE,NA,1125528829429207040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IanPlayfair,2,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:32:35Z,FALSE,NA,1125528813079805952,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1bjk_jack_black,2408,TRUE,FALSE,NA,NA
RT @AnthonyLeeVoice: @TheAtlantic @john_sipher The #MuellerReport is not the end. It only marks the next step. 🙂,FALSE,0,NA,2019-05-06T22:32:31Z,FALSE,NA,1125528796407443458,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",drew_xray,1,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:32:27Z,FALSE,NA,1125528782813577216,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stiltwalkak,2408,TRUE,FALSE,NA,NA
"#MuellerReport needed a copy editor (cont'd): Is it ""U.S."" or ""US""? Report goes back &amp; forth. In your own #writing,… https://t.co/vWQeJ0b2Sh",FALSE,2,NA,2019-05-06T22:32:13Z,TRUE,NA,1125528721174212608,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LawWritingCoach,0,FALSE,FALSE,NA,NA
"RT @TheLoyalO: ""Unchecked obstruction...puts our whole system of justice at risk.""

Today, 375 former federal prosecutors signed a statemen…",FALSE,0,NA,2019-05-06T22:32:08Z,FALSE,NA,1125528701242732544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CraftyPsycho,131,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:32:04Z,FALSE,NA,1125528686843891714,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",suspuntglen,2408,TRUE,FALSE,NA,NA
RT @TheLoyalO: The House Judiciary Committee likely will hold Barr in contempt of Congress for failing to turn over the full #MuellerReport…,FALSE,0,NA,2019-05-06T22:32:02Z,FALSE,NA,1125528674894270464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2017Gamora,312,TRUE,FALSE,NA,NA
"RT @northeast_mama: Barr refuses to give Congress unredacted copy of the #MuellerReport.

Ugly Munchkin refuses to release Dump's tax retur…",FALSE,0,NA,2019-05-06T22:31:53Z,FALSE,NA,1125528640530202624,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jbowman416,4,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:31:47Z,FALSE,NA,1125528613988773888,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Realityyourdoo1,2408,TRUE,FALSE,NA,NA
"RT @EarlOfEnough: ❗️BIPARTISAN BLOCKBUSTER❗️

👇🏾

The ONLY reason @realDonaldTrump was not charged with obstruction of justice is because h…",FALSE,0,NA,2019-05-06T22:31:39Z,FALSE,NA,1125528579201044480,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bbkenn92,110,TRUE,FALSE,NA,NA
RT @simonschusterUK: This edition of the long-awaited report on the investigation into Russian interference in the 2016 presidential electi…,FALSE,0,NA,2019-05-06T22:31:37Z,FALSE,NA,1125528571995357184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",simonschusterPR,2,TRUE,FALSE,NA,NA
"RT @FriendsofNancyP: In reaction to obvious lies in Barr’s testimony on the #MuellerReport, #MadamSpeaker came to an alarming conclusion fo…",FALSE,0,NA,2019-05-06T22:31:33Z,FALSE,NA,1125528554182205440,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Knowledge2Seek,1103,TRUE,FALSE,NA,NA
"RT @TheLoyalO: ""Unchecked obstruction...puts our whole system of justice at risk.""

Today, 375 former federal prosecutors signed a statemen…",FALSE,0,NA,2019-05-06T22:31:28Z,FALSE,NA,1125528534380896261,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jngraphs,131,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:31:07Z,FALSE,NA,1125528444555747328,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MiaSpgsDean,2408,TRUE,FALSE,NA,NA
"@tribelaw Exactly. Use the powers you still have, Congress...which includes NOT wasting ALL leverage of… https://t.co/2WM9kKlzcj",FALSE,0,tribelaw,2019-05-06T22:31:03Z,TRUE,1125519524319592449,1125528428789272576,4091551984,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PamperLesMadmen,0,FALSE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:31:02Z,FALSE,NA,1125528426880757760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Flannel_Planet,2408,TRUE,FALSE,NA,NA
RT @TheLoyalO: The House Judiciary Committee likely will hold Barr in contempt of Congress for failing to turn over the full #MuellerReport…,FALSE,0,NA,2019-05-06T22:30:56Z,FALSE,NA,1125528398778990592,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Everett07710381,312,TRUE,FALSE,NA,NA
RT @RepMGS: Those of us who came of age during the Watergate era feel the weight of that period in our history once again. The #MuellerRepo…,FALSE,0,NA,2019-05-06T22:30:40Z,FALSE,NA,1125528333058486272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",drew_xray,134,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:30:25Z,FALSE,NA,1125528270496247809,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DEBRACLINTON,2408,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:30:21Z,FALSE,NA,1125528253475753985,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cedarlady,2408,TRUE,FALSE,NA,NA
".
#Barr offered 12 top-level politicians a 2-wk. access to unredacted #MuellerReport, yet only 2 exercised their ri… https://t.co/scGRRNQGCa",FALSE,0,NA,2019-05-06T22:30:15Z,TRUE,NA,1125528228708409344,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ca58native,0,FALSE,FALSE,NA,NA
"RT @SenSchumer: President @realDonaldTrump spent an hour on the phone with Putin.

Instead of pressing Putin on the #MuellerReport's extens…",FALSE,0,NA,2019-05-06T22:30:14Z,FALSE,NA,1125528224023416833,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",phylise_webb,5982,TRUE,FALSE,NA,NA
"RT @DrDenaGrayson: 🚨BREAKING: after Bill Barr *refused* to turn over the unredacted #MuellerReport to Congress today, @HouseJudiciary Chair…",FALSE,0,NA,2019-05-06T22:30:01Z,FALSE,NA,1125528169249853441,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chavisfm,2408,TRUE,FALSE,NA,NA
"@glennkirschner2, @Mimirocah1, @JonLemire, @DonnaFEdwards &amp; @woodruffbets appeared with guest host @jheil who guest… https://t.co/YUIDWLE0nu",FALSE,0,glennkirschner2,2019-05-06T22:29:56Z,TRUE,NA,1125528149683367938,1003107003693137921,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sasss31,0,FALSE,FALSE,NA,NA
